Time,P3,F3,C3,Cz,T7,P4,F4,C4,T8
7.248,-60.43874478,609.2068421,177.8241511,184.9243719,510.7749293,548.7285135,434.8946457,40.47949603,198.4839656
7.25,-59.76833462,594.1417787,186.8988582,185.2373602,505.835232,547.029722,433.8448411,40.07715228,198.2157771
7.252,-60.50612759,599.3051087,184.775323,186.4443915,508.875027,546.4262674,439.5665207,41.3959389,202.0155818
7.254,-59.76833462,603.7307679,179.7015925,185.4165594,513.5241969,547.2308938,445.9366379,41.3959389,207.6258113
7.256,-57.06374478,597.0698792,181.1991511,183.5610907,513.2783473,546.6497781,446.4952317,39.07135394,205.6588923
7.258,-55.20876431,591.6384828,182.9428035,181.7730047,510.1491969,547.2756326,455.3243332,36.09857562,198.6627986
7.26,-52.39235806,607.9775941,183.6132136,181.7280829,506.5281031,548.2367532,462.6563645,36.81378558,197.5675837
7.262,-51.52077603,621.545099,181.8251277,182.0410712,507.980984,548.5273416,456.3751145,38.78076556,197.7464167
7.264,-53.3757565,620.0922181,179.7465144,183.6060126,508.0928004,549.1755349,447.8809739,39.92071918,197.7910945
7.266,-55.81227993,615.4207093,178.740655,186.1094305,505.9695094,549.2872903,443.1876145,39.83130267,196.3158747
7.268,-58.44948697,612.3584535,178.919366,187.092829,503.0412867,548.5943582,443.836052,38.93719867,195.377154
7.27,-60.05886197,608.9833314,178.3383113,185.5059149,500.8283961,548.4602639,443.6124192,37.57373431,195.4441706
7.272,-59.67897915,605.2283265,177.466241,185.0142157,500.0239528,545.6215799,442.2491379,36.25500873,196.2041804
7.274,-58.67311978,604.9824769,179.0087215,183.9634344,500.9848903,542.9393899,440.4825364,35.42798236,197.2770564
7.276,-58.98610806,615.9794251,175.9911433,182.8457587,504.069607,543.4087503,439.7227707,35.83032611,196.092364
7.278,-58.13649868,618.7063538,174.4935847,183.3823797,505.8799098,545.5769021,442.3155442,36.47851947,197.2547175
7.28,-56.08034634,610.1456849,176.0360652,184.5669501,508.9868434,545.6215799,445.8917161,34.71271136,198.1710993
7.282,-53.19704556,603.4177796,179.2992488,186.5117743,512.1162379,546.0239236,446.6299973,33.39398578,198.1710993
7.284,-53.6438229,602.5460755,180.9755183,187.3384344,512.4067653,544.9957254,442.6065598,35.53973773,202.1944148
7.286,-55.52175259,604.7141663,179.2767879,186.355036,507.5339625,544.3922708,439.7452317,36.14325336,198.2604548
7.288,-56.92995572,607.2399232,179.7015925,188.1655829,507.9363063,544.1016824,439.7676926,36.92554095,197.6122615
7.29,-59.83522915,607.9104554,179.5673152,189.2383368,509.2104762,542.6711404,441.1758957,37.21612933,199.4674861
7.292,-60.50612759,608.692804,179.4110652,189.3057196,510.3279078,542.2688577,440.8184739,38.8478432,201.7250544
7.294,-59.32155728,609.8998353,178.919366,191.4287665,509.7468531,543.5205056,439.2540207,45.93329242,199.5121638
7.296,-59.63405728,611.9785706,179.4110652,190.9370672,510.4397242,542.4252908,439.7003098,42.9605141,199.8921687
7.298,-58.00270962,613.7666566,180.2601863,188.9253485,512.809109,541.7323587,442.0479661,37.3278847,201.5685603
7.3,-55.52175259,612.6043031,180.0370418,186.8023016,512.4067653,543.095823,441.0645676,37.90906146,199.2886531
7.302,-55.45436978,610.0115296,180.2601863,186.4668524,510.9538844,542.2688577,439.3428879,38.93719867,200.9650447
7.304,-55.99099087,610.8162171,181.6464168,187.092829,513.1218531,541.7323587,437.0186692,41.84296039,203.4684626
7.306,-54.4485104,613.163141,185.6249324,188.4561102,514.8655055,542.9840677,434.4483567,44.10046771,203.7813288
7.308,-55.70046353,614.9960267,187.25628,188.4785712,513.8596461,542.8723123,444.2159348,42.60290912,201.1438777
7.31,-57.84597134,613.7219788,187.278741,187.1152899,512.2724879,540.3912942,457.9395676,37.1714516,200.6521784
7.312,-58.53884243,611.5985658,187.1449519,188.120661,511.6020778,541.3076761,457.0684739,38.89252093,202.6637751
7.314,-57.26491665,607.7987611,190.653741,187.8750555,510.9092067,541.3524148,448.9991379,41.17236712,203.3566462
7.316,-55.05202603,609.5198304,189.1117488,187.4727118,512.6748317,543.6993387,450.0938645,44.25696185,205.3012263
7.318,-53.08522915,611.3079163,187.4574519,185.7290594,513.2561305,544.88397,453.5587082,44.07812884,205.9495417
7.32,-50.35817837,612.8054749,189.5140925,186.0195868,513.680691,544.168699,456.3975754,40.27832416,202.686114
7.322,-49.37477993,604.4906556,191.8832332,185.4385321,513.0996363,543.9005105,453.3126145,39.25012591,200.0486628
7.324,-52.05690884,590.0514466,189.1786433,185.460993,512.6301539,543.6546609,449.7589036,39.65246966,199.7580134
7.326,-54.35915493,598.3886048,188.2621394,187.3608954,512.9878199,544.0793435,446.0928879,40.12189105,199.1769587
7.328,-55.99099087,616.6052796,187.9271785,187.6514227,510.0598414,544.1910989,444.9981614,39.6301308,197.9475886
7.33,-58.89675259,616.717096,184.1493465,187.9194891,507.1762965,543.1405618,445.2667161,37.99841693,198.0816218
7.332,-60.2375729,628.2282044,176.6171199,187.0479071,506.6177028,543.9228494,446.1827317,39.29486468,198.6181208
7.334,-59.20974087,623.8473451,178.5394832,186.3999579,506.8857692,544.9510476,443.5674973,41.3065224,199.6686579
7.336,-56.61696743,605.8318421,184.8871394,186.1763251,507.1316188,544.3922708,438.2706223,40.30066302,199.10982
7.338,-56.90749478,606.2340638,185.2894832,188.8809149,508.8081324,543.9675882,438.8292161,39.67480853,201.0991999
7.34,-54.78395962,609.6986634,189.1786433,190.3784735,511.8926051,543.3193338,436.7725754,40.63592914,201.7025935
7.342,-54.06862759,620.3157288,188.016534,189.8193915,515.0888942,542.0229471,438.3370286,41.08301166,204.7201716
7.344,-54.64968228,617.968805,186.8539363,190.624079,517.9721949,540.6818826,441.9805832,40.79242328,209.63753
7.346,-55.47683072,605.138849,187.9047175,190.1548407,516.5864528,538.8489969,443.7462082,39.42895892,210.7997615
7.348,-55.72292447,598.7909486,190.0951472,192.6138251,514.4407008,539.6089456,449.3340989,42.35705951,210.5762507
7.35,-57.53347134,597.6957337,189.2455379,193.4629462,512.1609156,540.5030496,454.6544114,47.78851703,207.2459284
7.352,-57.95778775,601.3390443,190.0057918,191.9429266,514.4853785,538.1784646,455.0118332,40.94885638,211.4032771
7.354,-58.33767056,605.0048158,189.3573543,190.6465399,514.3513453,536.9714944,446.3839036,39.51837543,207.4694392
7.356,-57.44362759,607.1282288,188.9774715,190.7583563,513.323025,538.29022,440.9747239,41.08301166,206.0388972
7.358,-56.66140103,606.9047181,189.8490535,190.7139227,514.5078395,539.4971902,442.0479661,43.27344134,209.101031
7.36,-56.84011197,606.3235413,189.3353816,190.0205633,513.8149684,539.005491,441.8243332,44.41339496,210.9115779
7.362,-56.77321743,606.6364076,189.6478816,190.3784735,515.0217555,538.29022,442.3155442,45.82153705,213.3703181
7.364,-56.90749478,607.0610902,189.4247371,189.3276922,516.1618922,538.2678811,444.0596848,44.97217181,209.0340144
7.366,-57.73415493,607.3964173,189.3129207,189.2158758,515.3572047,537.2844217,446.3389817,41.17236712,203.6024958
7.368,-59.61208462,607.5752503,190.2963191,189.6182196,515.6924098,534.9821756,441.4219895,42.51349261,207.2906062
7.37,-60.63991665,607.6199281,191.0560847,190.2666571,516.0276149,534.9821756,443.8799973,44.88275531,213.8843562
7.372,-59.50026822,608.9163148,190.7655574,190.1323797,512.6079371,535.3845193,450.3624192,43.42993548,216.23128
7.374,-56.68386197,611.3079163,191.928155,190.1323797,511.3115504,537.1726053,452.9327317,43.20642474,214.2643611
7.376,-54.38161587,610.7045228,192.3973933,189.3057196,508.718777,538.469053,452.3292161,42.53583148,206.8882624
7.378,-49.77712368,610.1903626,197.6722957,190.8032782,509.970486,540.9500711,449.5128098,40.65832904,203.4908015
7.38,-47.586694,612.8279359,195.1913386,192.5464422,513.8818629,541.6876809,447.9708176,40.77008441,205.9495417
7.382,-47.45241665,615.3760316,193.7387019,191.6748602,512.8313258,540.6371438,444.5284348,38.64667132,203.580157
7.384,-50.46999478,614.2136781,191.9725886,189.7749579,511.9819606,537.038511,440.461052,37.43964007,201.6579158
7.386,-52.5266354,610.0786683,189.6928035,190.289118,511.4231227,534.4904153,436.7725754,36.81378558,202.0155818
7.388,-53.91237759,597.5617005,189.1561824,190.5127508,512.3620875,533.9763162,435.3643723,37.28320697,201.8590876
7.39,-55.9016354,586.0951478,189.6478816,188.3892157,510.1938746,535.0045144,435.1632004,36.09857562,197.0982234
7.392,-55.87917447,597.4945619,191.4584285,187.3833563,509.4116481,535.3621194,436.0577317,36.00915912,194.0807673
7.394,-57.22048306,612.6491029,189.5809871,187.9419501,509.1211207,534.6692483,436.7725754,38.53491595,201.3673884
7.396,-55.40993618,624.2720277,187.9271785,189.2383368,508.5398219,535.9879739,439.6114426,40.54657367,205.3907038
7.398,-53.88991665,623.1543519,188.5082332,189.1714422,509.0761988,535.9879739,439.6339036,38.55725482,201.7473933
7.4,-50.98415493,612.1349427,190.6093074,187.7632391,509.4338649,535.6080301,438.6280442,36.54559711,199.1544978
7.402,-50.1570065,601.8532044,190.6986629,186.2881415,510.2610133,533.5516336,440.5723801,36.16559222,197.2547175
7.404,-52.79470181,598.545099,190.1620418,186.1763251,510.1938746,532.6352517,438.9630051,36.72436908,196.807574
7.406,-54.38161587,612.269098,184.5072566,187.2715399,511.4902613,533.9763162,437.0850754,38.46783832,197.2547175
7.408,-57.04128384,627.3118226,179.1205379,189.3726141,511.7585719,534.8033426,441.3995286,44.07812884,198.4392878
7.41,-54.64968228,605.4294984,190.9667293,190.8252508,508.9199488,534.7139261,438.4717942,43.87695697,196.7182185
7.412,-53.6438229,609.1845033,192.4867488,192.3452704,511.7138942,535.5409524,437.554802,39.11603168,201.8814265
7.414,-54.4485104,609.0057923,192.3080379,191.183161,511.7585719,536.4349954,435.2530442,40.92651752,203.1778132
7.416,-54.89577603,607.9104554,192.2855769,188.8809149,510.2163356,536.5244119,436.0577317,40.77008441,202.9096247
7.418,-55.20876431,606.8822572,191.4139949,187.0254462,510.4397242,535.9432962,436.4376145,41.35120013,204.0943171
7.42,-51.56520962,606.4800355,193.6268855,188.3442938,512.8760035,536.32324,436.9063645,42.91583636,205.7707087
7.422,-49.68776822,607.9999329,193.7831355,189.0596258,515.0666774,536.7032449,435.3868332,45.10632709,206.776446
7.424,-50.53737759,607.6646058,192.5761043,188.835993,512.7197535,537.2844217,430.8497239,45.26276019,201.5685603
7.426,-53.24147915,606.9047181,192.3524715,190.1548407,511.5127223,535.965635,436.1465989,44.30163959,201.0768611
7.428,-54.62770962,606.3458802,194.0512019,191.7642157,512.451443,535.2727639,446.3839036,43.40759662,206.5082575
7.43,-56.41579556,604.0883119,194.2748347,192.4795477,512.3843043,535.250364,448.0382004,44.36871722,208.3634822
7.432,-55.05202603,602.9260804,192.8441707,192.6582587,512.093777,536.5244119,448.2393723,47.20734027,207.4917781
7.434,-53.28640103,604.7365052,194.1185847,191.7866766,511.4231227,536.8820779,447.0762864,47.40851214,204.0943171
7.436,-51.43142056,604.8259828,199.0360652,194.0664618,513.5241969,536.1668069,446.7413254,47.05090716,207.3352839
7.438,-51.27468228,605.7647035,193.85003,193.4180243,517.2346461,537.038511,447.6358567,48.0567055,212.8784968
7.44,-51.38649868,607.2846009,190.9222957,191.3843329,517.0334742,537.6643655,446.7637864,45.37451556,208.1846491
7.442,-49.03933072,607.2622621,192.9115535,193.1274969,519.0898707,539.5195901,450.0938645,45.26276019,206.2847468
7.444,-47.89968228,605.6306703,195.2137996,195.273493,519.939236,539.6536844,453.1339036,46.00037005,207.8941218
7.446,-50.33620572,606.2117249,195.2806941,194.0889227,516.8100856,538.3796365,448.9092942,45.66510394,205.0777156
7.448,-52.414819,606.6812074,194.8783504,192.6807196,514.2842067,536.8150003,444.2608567,46.02270892,204.474322
7.45,-53.71120572,605.7647035,194.5429011,193.2168524,513.1443141,534.9821756,443.5450364,46.55914691,204.0271784
7.452,-53.10769009,597.1816956,192.822198,193.507868,511.4455836,535.0491922,444.8643723,46.49213031,205.8153865
7.454,-51.20778775,584.4188783,192.263116,193.7310126,510.0820582,535.1386087,448.5967942,44.81573871,205.5695368
7.456,-50.33620572,594.5441224,194.2304011,192.2559149,510.8645289,533.842222,454.4532395,42.04413226,203.4461238
7.458,-51.20778775,611.5314271,194.3417293,190.4229071,511.2890895,532.0764138,446.6749192,42.06647113,201.0320613
7.46,-49.91140103,610.659723,195.5487605,191.0044501,511.6692164,533.7081277,433.1065598,44.77099994,200.6073786
7.462,-47.98903775,613.0291078,195.9291316,192.0996649,515.1782496,537.4408548,426.8712082,51.36481097,204.0943171
7.464,-48.27956509,615.0853822,193.3583308,192.5689032,515.7595485,538.4466531,431.2960129,53.06354144,207.4471003
7.466,-48.97243618,610.7715394,194.5429011,193.0606024,512.8313258,535.4962747,443.2989426,44.32397845,213.4373347
7.468,-51.78884243,605.8988587,194.1185847,193.3511297,510.305691,534.8927591,446.2276536,45.03924945,211.3139216
7.47,-53.42067837,608.178766,192.3304988,193.0606024,513.0102809,534.8033426,448.1495286,46.55914691,211.1127497
7.472,-53.88991665,617.8123109,192.822198,193.2842352,514.7983668,534.8927591,445.3780442,47.27441791,211.9174372
7.474,-53.30886197,623.4002015,192.3749324,193.4854071,513.323025,533.9092996,443.4776536,46.38037494,211.962115
7.476,-53.53249478,616.5159242,190.4081355,191.5630438,510.8867457,533.8645608,442.9190598,46.11212543,216.1195857
7.478,-50.89479947,610.2350404,192.3304988,190.8252508,512.093777,535.2727639,440.5274582,47.67676166,214.8902156
7.48,-46.75954556,608.6034486,193.6713191,187.3608954,510.1491969,535.7421243,435.5655442,46.42505267,203.0884577
7.482,-45.64186978,607.3740785,194.0067683,187.1372626,509.970486,536.9490945,437.2647629,46.55914691,201.3003718
7.484,-44.14431118,613.3196351,194.744073,190.311579,512.2278102,538.6702249,446.4063645,45.97803119,204.8542048
7.486,-46.87136197,632.5421693,188.5751277,190.2666571,512.9209254,537.2620218,452.7989426,45.86627582,207.4023005
7.488,-45.977319,612.626764,196.9569636,189.5068915,512.9209254,534.1104715,451.0997239,44.48047259,206.5082575
7.49,-47.586694,608.6704652,197.2255183,190.0205633,512.7866481,534.0433938,445.3780442,44.30163959,206.620074
7.492,-47.98903775,611.6879212,195.7279597,190.6690008,513.1443141,534.6915872,440.9747239,45.15100482,207.849322
7.494,-46.37966275,610.9055726,196.0629207,192.3677313,515.6924098,533.8645608,439.5665207,45.57568744,208.8328425
7.496,-45.86550259,609.76568,194.4984675,192.3677313,513.3679469,531.8529031,438.0694504,43.47461322,204.6530329
7.498,-43.25026822,609.7433412,195.459405,193.1055243,510.1491969,534.2892434,438.0245286,42.35705951,202.9096247
7.5,-40.74685025,609.1398255,196.8451472,193.0830633,506.1706813,534.5351541,437.6221848,42.35705951,202.149737
7.502,-39.227319,607.8210999,196.0629207,190.9146063,503.6001246,532.9928567,435.632927,41.97705462,200.0710017
7.504,-39.87526822,604.6694886,196.9569636,191.4287665,506.3047145,534.0657327,432.4366379,41.44061664,201.5238825
7.506,-41.66335415,601.3167054,199.594659,191.3843329,507.4223903,533.0151956,427.8546067,41.35120013,202.3061091
7.508,-45.30690884,599.3497865,195.3925105,191.4067938,507.2658961,530.6011941,424.5460129,43.29578021,203.7143122
7.51,-45.59743618,592.1525208,198.0302058,194.3345282,507.0647242,530.623594,424.4122239,46.00037005,205.4130427
7.512,-44.211694,581.4684388,198.4769832,193.5972235,507.2434352,530.9588601,425.9542161,45.95569232,204.0496394
7.514,-42.22243618,590.1409242,199.5053035,193.1948797,512.1162379,531.0482766,437.1075364,45.10632709,206.1505915
7.516,-42.602319,608.1339662,198.4994441,193.4404852,513.0996363,532.3670022,442.4053879,50.87305072,207.6034724
7.518,-40.56813931,617.2087953,198.8124324,193.1055243,516.7429469,532.7246072,443.7012864,44.65924457,212.0291316
7.52,-42.11061978,615.1525208,196.7113582,192.4570868,516.9665797,531.1152932,437.2198411,42.267643,209.3470027
7.522,-40.94802212,612.6937806,197.5829402,194.5806219,516.3852809,530.7800271,434.1573411,41.97705462,206.2177302
7.524,-40.74685025,611.2632386,198.4325496,194.2451727,516.5193141,530.9588601,437.6446457,41.53003314,203.3566462
7.526,-43.07155728,608.178766,197.4042293,192.8594305,513.1443141,529.908323,442.4942551,39.98773578,204.2508113
7.528,-43.58571743,606.569391,196.1522761,193.2168524,511.4231227,529.550718,444.4171067,39.67480853,205.7930476
7.53,-45.91042447,604.6471497,194.9008113,193.9102118,509.8808863,529.2824685,439.164177,40.34540179,203.04378
7.532,-45.88796353,605.8765199,194.766534,193.686579,510.0151637,529.371885,436.3028489,42.46881488,202.2614314
7.534,-44.39040493,607.4634339,195.5267879,192.7700751,509.4338649,528.9918802,433.5762864,44.32397845,199.7803523
7.536,-42.78102993,607.5081117,198.0746394,192.1216376,509.1880153,529.9530008,430.3350754,43.31818011,194.1701228
7.538,-42.31179165,605.5635316,198.5663386,193.2617743,511.3784449,530.444761,433.0401536,44.92749408,198.3499324
7.54,-41.48464322,606.748224,196.219659,194.7368719,512.2724879,530.8471048,442.8965989,43.83227923,203.8036677
7.542,-41.82009243,616.0465638,195.5267879,192.2559149,513.680691,530.2435891,445.601677,43.45227435,203.6696345
7.544,-41.84206509,618.326349,195.8397761,191.8535712,515.1560328,530.7800271,444.7520676,43.54169086,202.5744197
7.546,-44.367944,607.7987611,195.2137996,191.4512274,513.4348414,529.7071512,441.8692551,41.99939349,202.1049372
7.548,-45.821069,600.0203187,198.6112605,194.4912665,512.5185817,528.2766702,440.2598801,42.69232562,205.5248591
7.55,-46.15602993,597.8522279,200.309991,204.370661,515.6252711,530.1094949,443.992302,47.83319476,212.4984919
7.552,-46.02224087,594.6559388,198.2982722,199.3189032,514.1723903,531.4952981,444.4395676,47.1179848,211.8726374
7.554,-45.37380337,594.0524232,196.0629207,194.9155829,513.1443141,531.5623758,442.6514817,46.44739154,212.3867976
7.556,-42.55739712,598.3215882,195.8617488,192.0996649,512.2055934,532.9257791,442.1592942,46.11212543,208.3411433
7.558,-40.4563229,600.3556458,198.678155,191.5630438,513.7253688,534.3786599,443.1651536,45.5980263,207.4023005
7.56,-40.65749478,596.757013,202.3886043,191.2725165,512.0490992,532.1211526,441.8907395,44.10046771,206.2177302
